item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001249,Water_Bottle,38.0,22.9,46.2,20.1,17,N/A,1786,Storage_Bay
001250,Tool_Kit,21.2,24.4,27.5,8.8,55,N/A,57,Storage_Bay
001251,Fire_Extinguisher,19.2,41.6,21.9,8.75,55,N/A,2646,Crew_Quarters
001252,Scientific_Sensor,49.3,41.6,17.5,17.95,14,N/A,1070,Cockpit
001253,Vacuum_Sealed_Tools,38.5,17.7,33.0,11.24,7,N/A,4586,Maintenance_Bay
001254,Emergency_Beacon,27.1,37.2,34.6,17.44,67,N/A,4932,Command_Center
001255,Scientific_Sensor,47.0,23.2,27.0,14.72,91,N/A,2732,Cockpit
001256,Handheld_Spectrometer,18.0,16.3,30.6,4.49,54,N/A,193,Engineering_Bay
001257,Vacuum_Sealed_Tools,13.1,20.8,23.7,3.23,78,N/A,1566,Maintenance_Bay
001258,Waste_Management_Kit,26.7,13.3,20.0,5.9,96,N/A,23,Sanitation_Bay
001259,Scientific_Sensor,13.2,19.2,44.1,5.59,93,N/A,3373,Lab
001260,3D_Printer,25.2,21.5,22.3,6.04,75,N/A,334,Engineering_Bay
001261,Water_Bottle,10.1,24.0,27.8,3.37,45,N/A,2369,Storage_Bay
001262,Tool_Kit,28.5,19.5,18.0,1.2,35,N/A,30,Maintenance_Bay
001263,Tool_Kit,21.0,24.5,17.2,3.7,8,N/A,21,Maintenance_Bay
001264,Thruster_Fuel,39.8,13.3,18.2,4.82,67,N/A,850,Engine_Bay
001265,Scientific_Sensor,11.6,41.8,35.2,8.53,8,N/A,1385,Lab
001266,Asteroid_Sample_Container,15.2,23.7,16.8,2.9,73,N/A,2033,Storage_Bay
001267,Communication_Device,33.0,30.8,43.2,21.95,62,N/A,162,Crew_Quarters
001268,Thruster_Fuel,43.7,38.6,28.3,23.87,89,N/A,1483,Engine_Bay
001269,Microgravity_Lab_Kit,23.2,23.4,23.0,2.9,48,N/A,27,Crew_Quarters
001270,Gyroscope_Module,13.2,24.3,41.0,6.58,93,N/A,1534,Engineering_Bay
001271,3D_Printer,27.4,48.3,13.2,8.73,61,N/A,2553,Lab
001272,Food_Packet,11.9,28.6,24.4,6.3,93,2026-03-22,10,Storage_Bay
001273,Pressure_Regulator,20.5,26.0,10.1,2.69,99,N/A,80,Airlock
001274,Oxygen_Cylinder,18.1,23.8,62.3,43.4,74,N/A,3222,Airlock
001275,Water_Bottle,47.8,25.3,11.4,6.89,16,N/A,4851,Storage_Bay
001276,LED_Work_Light,17.5,27.4,17.0,4.08,17,N/A,1813,Maintenance_Bay
001277,Helmet_Visor,19.9,24.3,25.7,6.21,80,N/A,3682,Crew_Quarters
001278,Gyroscope_Module,20.5,13.3,17.4,2.37,61,N/A,4030,Cockpit
001279,LED_Work_Light,44.0,25.3,36.7,20.43,88,N/A,4744,Maintenance_Bay
001280,Laptop,11.8,41.3,47.9,11.67,51,N/A,4255,Crew_Quarters
001281,Medical_Scanner,41.9,36.5,21.7,16.59,60,2026-07-25,6,Lab
001282,Lab_Microscope,43.1,45.9,35.6,35.21,97,N/A,4486,Lab
001283,Scientific_Sensor,30.6,14.7,37.0,8.32,61,N/A,875,Lab
001284,Handheld_Spectrometer,37.4,36.7,48.0,32.94,83,N/A,3960,Engineering_Bay
001285,Food_Packet,16.8,29.9,26.9,6.1,59,2026-10-03,48,Crew_Quarters
001286,Antibiotic_Supply,35.2,47.4,39.0,32.54,36,2025-06-08,493,Lab
001287,Seed_Packets,24.9,14.8,12.5,1.1,77,N/A,23,Lab
001288,Water_Purification_Unit,37.4,28.0,31.5,16.49,71,N/A,171,Life_Support
001289,Tool_Kit,17.0,25.5,20.7,3.8,1,N/A,19,Storage_Bay
001290,Navigation_Module,33.9,16.7,10.8,3.06,48,N/A,4482,Cockpit
001291,Communication_Device,35.3,16.1,19.8,5.63,79,N/A,2922,Crew_Quarters
001292,Cooling_System,11.4,31.9,16.8,3.05,16,N/A,2271,Engineering_Bay
001293,Water_Bottle,33.1,43.0,32.4,23.06,71,N/A,3517,Crew_Quarters
001294,Research_Samples,20.3,19.4,25.3,5.3,25,N/A,4429,Storage_Bay
001295,First_Aid_Kit,25.4,28.6,25.5,5.1,39,N/A,80,Medical_Bay
001296,Emergency_Oxygen_Mask,35.4,20.9,14.9,5.51,90,N/A,882,Medical_Bay
001297,Asteroid_Sample_Container,23.4,19.2,22.7,4.6,1,N/A,2034,Storage_Bay
001298,Asteroid_Sample_Container,21.1,22.6,14.3,8.2,71,N/A,2039,Storage_Bay
001299,Navigation_Module,40.6,44.4,42.5,38.31,63,N/A,2958,Cockpit
001300,Pressure_Regulator,19.2,44.3,17.3,7.36,98,N/A,324,Engineering_Bay
001301,Medical_Scanner,33.3,25.5,13.0,5.52,32,2026-10-16,93,Lab
001302,Tool_Kit,25.3,10.8,25.1,9.4,19,N/A,99,Storage_Bay
001303,Helmet_Visor,41.5,43.7,30.8,27.93,59,N/A,3187,Storage_Bay
001304,Tether_Reel,20.8,11.7,21.8,2.65,95,N/A,944,External_Storage
001305,Research_Samples,16.3,14.6,14.2,1.9,50,N/A,4914,Lab
001306,Antibiotic_Supply,15.2,13.2,38.8,3.89,52,2026-05-06,2608,Lab
001307,Fire_Extinguisher,18.1,37.8,46.8,16.01,93,N/A,3144,Crew_Quarters
001308,EV_Suit_Battery,13.7,48.2,15.0,4.95,42,N/A,904,Storage_Bay
001309,Waste_Management_Kit,13.6,12.8,20.3,9.6,23,N/A,4,Sanitation_Bay
001310,Communication_Device,35.1,45.6,27.2,21.77,39,N/A,4676,Crew_Quarters
001311,Tool_Kit,12.6,19.5,25.0,3.1,8,N/A,49,Maintenance_Bay
001312,3D_Printer,22.7,10.4,15.2,1.79,52,N/A,4111,Lab
001313,Lab_Microscope,49.1,33.3,21.9,17.9,39,N/A,4832,Lab
001314,Fire_Extinguisher,11.0,19.9,44.8,4.9,82,N/A,3558,Engineering_Bay
001315,Solar_Panel,96.3,83.6,2.6,8.3,65,N/A,2608,External_Storage
001316,Radiation_Shield,23.1,32.8,15.3,5.8,83,N/A,3152,Engineering_Bay
001317,Waste_Management_Kit,20.0,28.9,25.5,6.9,29,N/A,65,Engineering_Bay
001318,Water_Purification_Unit,10.4,24.8,37.0,4.77,80,N/A,4703,Crew_Quarters
001319,Microgravity_Lab_Kit,19.1,14.8,10.7,2.0,29,N/A,87,Lab
001320,Water_Purification_Unit,45.7,34.6,18.4,14.55,49,N/A,594,Life_Support
001321,Solar_Panel,62.5,42.6,1.6,16.7,85,N/A,607,Power_Bay
001322,Battery_Pack,25.4,12.3,48.6,7.59,88,N/A,192,Power_Bay
001323,Tether_Reel,15.5,18.7,42.9,6.22,32,N/A,2684,Airlock
001324,Laptop,34.9,45.2,15.2,11.99,45,N/A,3578,Command_Center
001325,Research_Samples,14.6,25.1,26.2,2.0,54,N/A,3821,Storage_Bay
001326,Scientific_Sensor,42.8,48.1,20.6,21.2,33,N/A,1666,Cockpit
001327,Space_Suit,32.3,24.5,17.3,6.85,21,N/A,4811,Airlock
001328,First_Aid_Kit,23.5,12.0,20.0,9.3,75,N/A,23,Medical_Bay
001329,Gyroscope_Module,46.9,35.1,46.2,38.03,59,N/A,1701,Engineering_Bay
001330,LED_Work_Light,35.5,44.0,20.0,15.62,70,N/A,3033,Maintenance_Bay
001331,Tool_Kit,29.5,24.9,25.4,7.0,29,N/A,94,Maintenance_Bay
001332,Communication_Device,25.8,41.0,27.4,14.49,84,N/A,3086,Command_Center
001333,Microgravity_Lab_Kit,28.9,17.4,12.2,6.1,5,N/A,7,Lab
001334,LED_Work_Light,15.6,33.9,35.2,9.31,72,N/A,4371,Engineering_Bay
001335,Solar_Panel,45.1,51.2,3.2,6.0,100,N/A,580,External_Storage
001336,Circuit_Board,40.0,19.0,35.4,13.45,22,N/A,4589,Engineering_Bay
001337,Seed_Packets,29.4,19.6,25.7,3.1,72,N/A,98,Lab
001338,Thruster_Fuel,39.5,41.8,25.1,20.72,99,N/A,317,Storage_Bay
001339,Pressure_Regulator,39.1,30.7,29.1,17.47,70,N/A,4591,Engineering_Bay
001340,Microgravity_Lab_Kit,13.1,17.7,18.0,7.6,13,N/A,68,Lab
001341,Circuit_Board,44.4,15.9,36.5,12.88,12,N/A,1883,Storage_Bay
001342,First_Aid_Kit,28.6,19.4,16.9,9.8,71,N/A,59,Crew_Quarters
001343,Gyroscope_Module,46.1,13.6,43.9,13.76,64,N/A,1173,Cockpit
001344,Circuit_Board,44.7,27.9,21.1,13.16,99,N/A,3559,Engineering_Bay
001345,Emergency_Oxygen_Mask,45.9,36.5,46.7,39.12,58,N/A,4583,Crew_Quarters
001346,Lab_Microscope,18.0,23.8,13.1,2.81,70,N/A,4711,Lab
001347,Laptop,41.3,29.1,42.3,25.42,97,N/A,2195,Crew_Quarters
001348,Lab_Microscope,13.5,42.4,33.8,9.67,76,N/A,2138,Medical_Bay
001349,Fire_Extinguisher,30.5,13.4,48.7,9.95,10,N/A,4398,Engineering_Bay
001350,Radiation_Shield,47.9,28.4,26.0,17.68,95,N/A,3031,Storage_Bay
001351,Scientific_Sensor,26.8,30.0,30.5,12.26,93,N/A,2089,Lab
001352,Food_Packet,14.2,24.5,27.5,8.6,82,2026-12-07,89,Storage_Bay
001353,Tool_Kit,11.4,19.5,13.0,1.5,1,N/A,83,Storage_Bay
001354,Battery_Pack,35.2,45.4,23.5,18.78,56,N/A,244,Power_Bay
001355,Emergency_Oxygen_Mask,19.8,12.1,16.6,1.99,12,N/A,1116,Crew_Quarters
001356,Solar_Panel,44.6,44.1,4.0,19.4,35,N/A,605,Power_Bay
001357,Thruster_Fuel,11.1,44.0,27.9,6.81,22,N/A,4981,Engine_Bay
001358,Food_Packet,17.1,23.2,15.8,1.9,51,2025-10-28,24,Crew_Quarters
001359,Radiation_Shield,16.3,10.5,47.8,4.09,41,N/A,99,Storage_Bay
001360,Navigation_Module,12.9,37.0,37.0,8.83,5,N/A,4052,Cockpit
001361,Emergency_Oxygen_Mask,32.6,16.6,15.1,4.09,48,N/A,490,Medical_Bay
001362,Cooling_System,10.2,23.3,32.9,3.91,54,N/A,3146,Engineering_Bay
001363,CO2_Scrubber,28.9,13.4,34.8,6.74,65,N/A,633,Engineering_Bay
001364,Antibiotic_Supply,43.9,47.6,30.5,31.87,51,2026-10-04,737,Lab
001365,Helmet_Visor,30.7,27.5,35.1,14.82,10,N/A,251,Storage_Bay
001366,Communication_Device,44.5,11.2,13.7,3.41,52,N/A,780,Crew_Quarters
001367,Medical_Scanner,10.3,16.0,14.7,1.21,59,2026-10-17,67,Medical_Bay
001368,3D_Printer,24.0,36.9,21.3,9.43,23,N/A,3105,Lab
001369,Tether_Reel,39.5,43.4,45.7,39.17,13,N/A,4528,Airlock
001370,Pressure_Regulator,27.3,24.3,32.0,10.61,58,N/A,4660,Airlock
001371,Tether_Reel,30.2,15.9,22.5,5.4,71,N/A,2755,Airlock
001372,Seed_Packets,17.2,15.0,21.5,6.8,83,N/A,1,Greenhouse
001373,Microgravity_Lab_Kit,29.6,27.7,10.9,4.3,24,N/A,4,Crew_Quarters
001374,CO2_Scrubber,43.5,49.3,16.6,17.8,65,N/A,935,Life_Support
001375,Emergency_Oxygen_Mask,33.9,27.9,38.2,18.06,8,N/A,2978,Medical_Bay
001376,Scientific_Sensor,24.0,17.8,38.5,8.22,30,N/A,284,Cockpit
001377,Antibiotic_Supply,44.8,36.3,11.1,9.03,78,2025-08-27,892,Lab
001378,Lab_Microscope,30.1,35.8,20.7,11.15,48,N/A,1414,Medical_Bay
001379,Helmet_Visor,43.4,11.2,35.6,8.65,33,N/A,3809,Crew_Quarters
001380,Water_Bottle,20.3,23.6,42.4,10.16,41,N/A,3350,Crew_Quarters
001381,Helmet_Visor,24.9,38.6,43.0,20.66,37,N/A,4564,Storage_Bay
001382,Communication_Device,38.7,25.8,37.9,18.92,7,N/A,622,Crew_Quarters
001383,Communication_Device,21.6,42.3,48.0,21.93,61,N/A,1084,Command_Center
001384,Battery_Pack,32.6,12.1,36.8,7.26,78,N/A,518,Power_Bay
001385,Oxygen_Cylinder,16.4,23.1,62.2,43.1,30,N/A,1758,Medical_Bay
001386,Navigation_Module,44.7,20.5,19.0,8.71,71,N/A,4675,Command_Center
001387,Tool_Kit,17.6,15.3,18.1,7.1,86,N/A,15,Storage_Bay
001388,Microgravity_Lab_Kit,22.0,12.9,16.1,6.8,55,N/A,55,Crew_Quarters
001389,Thruster_Fuel,18.1,25.5,25.1,5.79,70,N/A,2299,Engine_Bay
001390,Microgravity_Lab_Kit,12.4,16.1,17.0,6.3,22,N/A,32,Lab
001391,Fire_Extinguisher,47.9,44.1,17.9,18.91,21,N/A,2653,Engineering_Bay
001392,Gyroscope_Module,33.5,16.9,12.5,3.54,20,N/A,3015,Cockpit
001393,Scientific_Sensor,10.1,33.5,37.3,6.31,81,N/A,745,Lab
001394,Handheld_Spectrometer,21.9,24.6,49.8,13.41,61,N/A,2335,Engineering_Bay
001395,Tether_Reel,45.9,12.1,46.2,12.83,51,N/A,271,Airlock
001396,Waste_Management_Kit,21.2,17.2,22.7,7.7,77,N/A,77,Sanitation_Bay
001397,Scientific_Sensor,36.4,26.8,16.4,8.0,69,N/A,4719,Cockpit
001398,Pressure_Regulator,27.7,21.4,34.2,10.14,79,N/A,2712,Airlock
001399,Food_Packet,22.2,16.6,22.2,1.8,57,2025-11-07,11,Storage_Bay
001400,Tool_Kit,25.5,17.9,19.5,4.3,77,N/A,40,Storage_Bay
001401,Tool_Kit,24.8,16.5,11.5,3.1,44,N/A,4,Maintenance_Bay
001402,Gyroscope_Module,32.2,30.0,14.3,6.91,72,N/A,3255,Cockpit
001403,Emergency_Oxygen_Mask,23.1,18.4,42.6,9.05,60,N/A,2604,Medical_Bay
001404,Emergency_Oxygen_Mask,39.3,22.3,30.1,13.19,88,N/A,1384,Crew_Quarters
001405,Oxygen_Cylinder,20.2,26.8,63.9,27.1,22,N/A,2740,Crew_Quarters
001406,Laptop,31.5,23.6,16.7,6.21,71,N/A,631,Crew_Quarters
001407,Circuit_Board,10.9,33.6,11.3,2.07,71,N/A,1126,Engineering_Bay
001408,EV_Suit_Battery,30.6,21.1,23.3,7.52,54,N/A,686,Airlock
001409,Cooling_System,43.5,11.3,25.9,6.37,99,N/A,1316,Engineering_Bay
001410,Antibiotic_Supply,31.2,19.0,18.5,5.48,62,2026-05-11,773,Medical_Bay
001411,Cooling_System,14.6,43.7,35.2,11.23,68,N/A,2991,Power_Bay
001412,Navigation_Module,47.9,48.4,28.2,32.69,91,N/A,1717,Command_Center
001413,Vacuum_Sealed_Tools,49.6,31.4,13.1,10.2,19,N/A,761,Maintenance_Bay
001414,Water_Purification_Unit,32.0,12.5,46.2,9.24,33,N/A,2056,Life_Support
001415,Water_Bottle,17.8,28.7,46.2,11.8,25,N/A,1225,Storage_Bay
001416,Space_Suit,40.9,16.3,39.2,13.07,99,N/A,3164,Storage_Bay
001417,Battery_Pack,38.6,11.4,17.8,3.92,12,N/A,568,External_Storage
001418,Space_Suit,48.6,14.0,42.8,14.56,32,N/A,4476,Airlock
001419,Lab_Microscope,27.9,42.3,41.9,24.72,60,N/A,4222,Medical_Bay
001420,Tool_Kit,10.3,16.0,12.9,8.6,91,N/A,68,Maintenance_Bay
001421,Vacuum_Sealed_Tools,37.5,17.2,18.7,6.03,17,N/A,456,Maintenance_Bay
001422,Pressure_Regulator,19.1,46.1,17.1,7.53,100,N/A,4842,Engineering_Bay
001423,Tool_Kit,16.3,13.6,18.6,2.0,70,N/A,17,Maintenance_Bay
001424,Waste_Management_Kit,17.1,16.2,29.1,6.4,17,N/A,17,Engineering_Bay
001425,CO2_Scrubber,36.6,18.3,46.2,15.47,66,N/A,205,Engineering_Bay
001426,Battery_Pack,10.4,13.1,22.3,1.52,58,N/A,338,Power_Bay
001427,Gyroscope_Module,20.9,16.5,34.6,5.97,48,N/A,1775,Engineering_Bay
001428,Communication_Device,10.6,20.5,42.5,4.62,42,N/A,2855,Crew_Quarters
001429,Microgravity_Lab_Kit,25.0,13.9,22.7,5.1,82,N/A,87,Lab
001430,Food_Packet,26.0,13.0,15.5,1.8,35,2026-01-14,56,Crew_Quarters
001431,Water_Purification_Unit,17.2,29.6,28.0,7.13,95,N/A,4016,Crew_Quarters
001432,First_Aid_Kit,17.0,19.1,14.4,4.2,40,N/A,50,Crew_Quarters
001433,Navigation_Module,34.0,21.0,33.9,12.1,54,N/A,4654,Cockpit
001434,Emergency_Beacon,33.5,49.5,15.7,13.02,19,N/A,2370,Cockpit
001435,Seed_Packets,23.0,15.9,16.5,4.4,31,N/A,13,Lab
001436,Battery_Pack,26.8,15.3,24.2,4.96,7,N/A,698,External_Storage
001437,Vacuum_Sealed_Tools,22.5,14.2,36.0,5.75,53,N/A,3562,Maintenance_Bay
001438,Microgravity_Lab_Kit,27.8,29.8,15.0,7.1,4,N/A,11,Lab
001439,Tool_Kit,23.3,12.7,16.7,1.1,13,N/A,5,Storage_Bay
001440,Microgravity_Lab_Kit,19.4,12.7,22.2,1.9,30,N/A,43,Lab
001441,Protein_Bars,14.2,21.8,16.6,2.57,54,N/A,4326,Crew_Quarters
001442,Vacuum_Sealed_Tools,30.3,47.3,25.6,18.34,89,N/A,2732,Storage_Bay
001443,Oxygen_Cylinder,29.3,19.9,49.3,31.3,35,N/A,4230,Airlock
001444,Communication_Device,41.9,27.3,32.2,18.42,93,N/A,188,Crew_Quarters
001445,Asteroid_Sample_Container,29.5,12.1,24.0,8.3,44,N/A,4765,Lab
001446,Vacuum_Sealed_Tools,15.6,28.3,49.4,10.9,38,N/A,4661,Maintenance_Bay
001447,Battery_Pack,34.0,33.5,44.7,25.46,64,N/A,480,External_Storage
001448,Lab_Microscope,47.6,18.0,22.4,9.6,35,N/A,3604,Lab
001449,Helmet_Visor,23.5,37.9,38.0,16.92,13,N/A,1114,Storage_Bay
001450,3D_Printer,29.6,39.9,38.5,22.74,89,N/A,3335,Engineering_Bay
001451,Seed_Packets,12.9,26.9,20.5,8.9,77,N/A,97,Lab
001452,Space_Suit,43.5,45.7,29.9,29.72,86,N/A,120,Airlock
001453,Tether_Reel,19.3,11.4,16.8,1.85,72,N/A,4602,Airlock
001454,Seed_Packets,23.5,22.1,17.3,6.5,8,N/A,51,Greenhouse
001455,Emergency_Beacon,44.7,42.8,46.0,44.0,31,N/A,1142,Cockpit
001456,CO2_Scrubber,40.4,42.4,30.7,26.29,25,N/A,328,Life_Support
001457,Protein_Bars,43.9,29.9,32.8,21.53,72,N/A,4480,Storage_Bay
001458,Food_Packet,26.8,11.4,26.8,6.5,19,2025-06-07,54,Crew_Quarters
001459,3D_Printer,31.8,20.3,15.7,5.07,6,N/A,2087,Engineering_Bay
001460,Lab_Microscope,26.3,19.3,19.3,4.9,89,N/A,2569,Medical_Bay
001461,Research_Samples,23.3,16.4,26.3,5.3,17,N/A,4878,Storage_Bay
001462,Thruster_Fuel,24.6,10.0,39.4,4.85,12,N/A,2717,Storage_Bay
001463,Water_Bottle,14.6,17.0,20.1,2.49,6,N/A,1079,Storage_Bay
001464,Seed_Packets,27.8,10.8,16.4,2.3,26,N/A,54,Lab
001465,Research_Samples,22.7,14.1,23.6,1.3,82,N/A,4124,Storage_Bay
001466,Water_Bottle,46.1,10.2,36.2,8.51,24,N/A,2212,Crew_Quarters
001467,Space_Suit,44.8,34.0,16.0,12.19,26,N/A,4730,Storage_Bay
001468,Protein_Bars,15.6,28.2,29.1,6.4,81,N/A,896,Storage_Bay
001469,Cooling_System,20.0,15.2,14.7,2.23,81,N/A,1282,Power_Bay
001470,Tether_Reel,21.6,24.5,42.2,11.17,59,N/A,3966,External_Storage
001471,Asteroid_Sample_Container,30.0,27.5,26.5,9.2,58,N/A,295,Lab
001472,LED_Work_Light,10.3,33.8,32.2,5.61,72,N/A,4247,Engineering_Bay
001473,CO2_Scrubber,38.6,21.8,29.4,12.37,20,N/A,206,Engineering_Bay
001474,Emergency_Beacon,12.7,14.1,15.8,1.41,8,N/A,282,Command_Center
001475,Cooling_System,28.8,47.5,11.5,7.87,77,N/A,558,Engineering_Bay
001476,Circuit_Board,13.5,22.0,47.6,7.07,3,N/A,4857,Storage_Bay
001477,Waste_Management_Kit,19.6,21.1,25.2,7.3,55,N/A,61,Engineering_Bay
001478,3D_Printer,25.1,45.6,33.7,19.29,74,N/A,986,Lab
001479,Tool_Kit,21.4,10.9,20.1,3.2,38,N/A,52,Storage_Bay
001480,Medical_Scanner,44.4,42.6,37.5,35.46,4,2025-10-23,51,Medical_Bay
001481,CO2_Scrubber,17.7,47.1,48.6,20.26,82,N/A,626,Engineering_Bay
001482,First_Aid_Kit,19.8,18.2,12.7,9.8,47,N/A,99,Medical_Bay
001483,Communication_Device,47.8,35.6,27.6,23.48,49,N/A,4592,Command_Center
001484,Waste_Management_Kit,16.0,21.4,16.2,8.7,67,N/A,49,Sanitation_Bay
001485,Tool_Kit,21.3,21.5,10.6,5.3,26,N/A,13,Storage_Bay
001486,Microgravity_Lab_Kit,27.7,17.5,29.2,7.0,9,N/A,50,Crew_Quarters
001487,Microgravity_Lab_Kit,20.0,25.9,16.9,3.9,58,N/A,11,Lab
001488,Food_Packet,19.2,15.0,13.7,7.5,91,2026-10-04,22,Crew_Quarters
001489,Microgravity_Lab_Kit,26.8,29.9,18.5,8.9,13,N/A,50,Lab
001490,Microgravity_Lab_Kit,12.0,18.3,22.5,4.9,69,N/A,50,Crew_Quarters
001491,CO2_Scrubber,15.7,19.4,40.8,6.21,33,N/A,603,Engineering_Bay
001492,Emergency_Oxygen_Mask,16.1,14.3,32.6,3.75,55,N/A,1134,Medical_Bay
001493,Seed_Packets,28.3,11.9,23.9,5.3,97,N/A,20,Lab
001494,Vacuum_Sealed_Tools,29.2,24.7,21.1,7.61,20,N/A,490,Storage_Bay
001495,Emergency_Oxygen_Mask,45.3,14.2,32.4,10.42,59,N/A,4538,Medical_Bay
001496,Tether_Reel,33.1,49.0,22.5,18.25,83,N/A,2251,External_Storage
001497,Scientific_Sensor,24.8,41.4,30.4,15.61,79,N/A,704,Cockpit
001498,Tool_Kit,13.7,15.6,10.1,1.2,31,N/A,40,Maintenance_Bay
001499,Laptop,43.6,40.2,12.7,11.13,87,N/A,3422,Crew_Quarters
001500,Scientific_Sensor,43.3,41.5,31.1,27.94,66,N/A,3601,Lab
001501,Emergency_Beacon,11.0,48.9,18.9,5.08,56,N/A,683,Cockpit
001502,Radiation_Shield,22.8,20.9,39.0,9.29,75,N/A,3507,Engineering_Bay
001503,Fire_Extinguisher,17.7,44.0,11.4,4.44,57,N/A,2460,Engineering_Bay
001504,Oxygen_Cylinder,16.3,23.9,66.8,22.5,19,N/A,3303,Airlock
001505,Protein_Bars,28.9,42.2,18.2,11.1,72,N/A,1789,Crew_Quarters
001506,Emergency_Beacon,26.5,37.2,39.8,19.62,100,N/A,3722,Command_Center
001507,Asteroid_Sample_Container,11.2,28.2,21.6,6.2,33,N/A,3172,Storage_Bay
001508,Fire_Extinguisher,38.1,35.3,45.0,30.26,46,N/A,3063,Engineering_Bay
001509,Handheld_Spectrometer,30.2,24.8,40.5,15.17,82,N/A,18,Engineering_Bay
001510,Battery_Pack,45.0,15.6,49.4,17.34,11,N/A,801,External_Storage
001511,Water_Bottle,24.1,39.0,24.0,11.28,51,N/A,3316,Crew_Quarters
001512,Water_Purification_Unit,37.2,49.6,23.9,22.05,31,N/A,109,Crew_Quarters
001513,Pressure_Regulator,11.1,21.6,34.9,4.18,78,N/A,779,Engineering_Bay
001514,Food_Packet,24.8,10.2,26.7,6.5,15,2026-10-25,22,Crew_Quarters
001515,3D_Printer,20.9,49.0,21.4,10.96,58,N/A,909,Engineering_Bay
001516,Oxygen_Cylinder,28.5,20.8,60.1,16.0,21,N/A,202,Airlock
001517,Cooling_System,34.8,25.7,37.1,16.59,62,N/A,4159,Engineering_Bay
001518,Solar_Panel,64.1,98.2,1.9,19.5,44,N/A,1608,External_Storage
001519,Helmet_Visor,21.2,22.2,45.4,10.68,74,N/A,2399,Storage_Bay
001520,Cooling_System,13.4,33.6,31.2,7.02,64,N/A,3255,Power_Bay
001521,Antibiotic_Supply,38.7,49.1,44.9,42.66,27,2025-08-01,4411,Medical_Bay
001522,CO2_Scrubber,37.2,25.6,39.7,18.9,52,N/A,131,Life_Support
001523,Emergency_Beacon,41.4,46.7,33.4,32.29,62,N/A,4415,Cockpit
001524,Water_Purification_Unit,36.3,18.9,15.2,5.21,19,N/A,3582,Crew_Quarters
001525,Waste_Management_Kit,11.6,17.8,12.5,1.2,66,N/A,16,Sanitation_Bay
001526,Antibiotic_Supply,42.4,40.0,47.8,40.53,21,2025-11-06,1843,Medical_Bay
001527,Tool_Kit,22.5,18.8,19.6,5.3,84,N/A,65,Storage_Bay
001528,Scientific_Sensor,47.9,18.7,42.9,19.21,20,N/A,2548,Lab
001529,Gyroscope_Module,42.3,42.5,35.9,32.27,33,N/A,2613,Engineering_Bay
001530,Handheld_Spectrometer,35.9,32.9,38.3,22.62,46,N/A,4024,Lab
001531,Tether_Reel,29.7,24.3,29.5,10.65,16,N/A,2400,Airlock
001532,Research_Samples,14.6,14.1,13.7,4.0,16,N/A,4335,Storage_Bay
001533,Cooling_System,13.5,21.7,40.4,5.92,77,N/A,2052,Engineering_Bay
001534,Circuit_Board,15.4,31.2,20.9,5.02,77,N/A,93,Storage_Bay
001535,Space_Suit,17.7,32.6,31.3,9.03,38,N/A,2009,Airlock
001536,Protein_Bars,46.7,44.4,49.4,51.21,13,N/A,4933,Storage_Bay
001537,Scientific_Sensor,28.3,35.9,35.8,18.19,61,N/A,32,Lab
001538,Handheld_Spectrometer,41.0,48.7,24.7,24.66,33,N/A,994,Engineering_Bay
001539,Laptop,25.7,15.6,44.7,8.96,92,N/A,4215,Command_Center
001540,Asteroid_Sample_Container,17.1,20.5,21.4,5.1,45,N/A,292,Lab
001541,Communication_Device,37.9,38.9,45.1,33.25,85,N/A,4439,Command_Center
001542,LED_Work_Light,45.3,28.6,42.7,27.66,70,N/A,3541,Engineering_Bay
001543,Gyroscope_Module,20.4,33.4,15.3,5.21,82,N/A,3846,Cockpit
001544,Protein_Bars,32.3,32.6,40.1,21.11,7,N/A,955,Storage_Bay
001545,Microgravity_Lab_Kit,18.9,11.0,12.4,5.7,45,N/A,48,Crew_Quarters
001546,Water_Purification_Unit,31.8,17.9,18.6,5.29,81,N/A,3762,Crew_Quarters
001547,Scientific_Sensor,14.6,47.0,31.3,10.74,57,N/A,3004,Cockpit
001548,LED_Work_Light,24.8,24.6,27.1,8.27,32,N/A,3777,Engineering_Bay
001549,Emergency_Oxygen_Mask,42.7,47.4,26.0,26.31,33,N/A,928,Crew_Quarters
001550,Helmet_Visor,19.5,29.4,11.6,3.33,50,N/A,798,Crew_Quarters
001551,Research_Samples,18.2,16.1,17.7,6.4,48,N/A,4597,Storage_Bay
001552,EV_Suit_Battery,25.5,41.0,41.3,21.59,59,N/A,638,Airlock
001553,Food_Packet,16.3,15.5,19.2,7.0,46,2026-08-13,98,Crew_Quarters
001554,Space_Suit,15.9,10.0,27.4,2.18,69,N/A,1907,Storage_Bay
001555,LED_Work_Light,24.7,29.7,23.6,8.66,5,N/A,4081,Engineering_Bay
001556,Water_Bottle,13.2,24.1,24.4,3.88,1,N/A,4941,Storage_Bay
001557,Food_Packet,19.0,13.7,20.8,8.8,79,2026-08-13,22,Crew_Quarters
001558,Solar_Panel,88.4,90.2,3.4,17.2,29,N/A,1978,External_Storage
001559,Food_Packet,28.9,24.4,26.4,9.4,73,2026-06-02,6,Storage_Bay
001560,Gyroscope_Module,36.9,27.3,28.7,14.46,93,N/A,1227,Engineering_Bay
